ST,state_county5,fips,lon,lat,den,r0.est,r0.est.cor,r0.l66.cor,r0.u66.cor,r0.pred,r0.pred.se,R0.pred,R0.pred.l66,R0.pred.u66
TN,TN_Grainger Cou,47057,-83.483361,36.269199,29.76888107,0.05668143,0.069170028,0.039469015,0.0999055,0.083705559,0.028551323,1.803312322,1.487245112,2.16870595
TN,TN_Greene Count,47059,-82.833456,36.177294,42.71816767,0.05668143,0.069170028,0.039469015,0.0999055,0.086288222,0.02861922,1.834269145,1.513216423,2.205286666
TN,TN_Grundy Count,47061,-85.720235,35.341946,14.3538774,0.05668143,0.069170028,0.039469015,0.0999055,0.080193699,0.028388512,1.761864676,1.453198044,2.118757193
TN,TN_Hamblen Coun,47063,-83.296406,36.215973,142.6279399,0.05668143,0.069170028,0.039469015,0.0999055,0.096244363,0.028583571,1.957444282,1.619907628,2.346374157
TN,TN_Hamilton Cou,47065,-85.205177,35.093485,246.647587,0.05668143,0.069170028,0.039469015,0.0999055,0.101177251,0.027815666,2.020771078,1.683337722,2.407602341
TN,TN_Hancock Coun,47067,-83.23135,36.517795,11.435705,0.05668143,0.069170028,0.039469015,0.0999055,0.078896471,0.028634221,1.746741635,1.437718168,2.104626781
TN,TN_Hardeman Cou,47069,-89.017224,35.22229,14.42612615,0.05668143,0.069170028,0.039469015,0.0999055,0.087194279,0.029377838,1.845225735,1.514749975,2.228499545
TN,TN_Hardin Count,47071,-88.226837,35.199678,16.60789682,0.05668143,0.069170028,0.039469015,0.0999055,0.087857166,0.029450805,1.853273583,1.520897998,2.238819532
TN,TN_Hawkins Coun,47073,-82.873902,36.462944,43.88020089,0.05668143,0.069170028,0.039469015,0.0999055,0.087207932,0.02867874,1.845391226,1.522180548,2.218919073
TN,TN_Haywood Coun,47075,-89.267291,35.586187,12.50698605,0.05668143,0.069170028,0.039469015,0.0999055,0.08499019,0.029360203,1.818659765,1.492131635,2.197560117
TN,TN_Henderson Co,47077,-88.402036,35.648436,20.64079565,0.05668143,0.069170028,0.039469015,0.0999055,0.088408697,0.029556929,1.859990025,1.525552769,2.248073484
TN,TN_Henry County,47079,-88.293739,36.319164,21.04241892,0.05668143,0.069170028,0.039469015,0.0999055,0.088222792,0.029477847,1.857724022,1.524435395,2.244341331
TN,TN_Hickman Coun,47081,-87.403679,35.852522,15.86499071,0.05668143,0.069170028,0.039469015,0.0999055,0.085616529,0.029414761,1.826178944,1.498021019,2.20700729
TN,TN_Houston Coun,47083,-87.70333,36.304687,15.3011573,0.05668143,0.069170028,0.039469015,0.0999055,0.08612002,0.02943366,1.832240651,1.503026508,2.214276128
TN,TN_Humphreys Co,47085,-87.774505,36.072233,12.88647521,0.05668143,0.069170028,0.039469015,0.0999055,0.085102939,0.029500358,1.820011552,1.491849805,2.201065463
TN,TN_Jackson Coun,47087,-85.628303,36.329916,14.23974941,0.05668143,0.069170028,0.039469015,0.0999055,0.081257096,0.028332478,1.774336822,1.464510103,2.132361922
TN,TN_Jefferson Co,47089,-83.453522,36.067034,66.93587128,0.05668143,0.069170028,0.039469015,0.0999055,0.089104888,0.028503333,1.868494774,1.543946383,2.243040798
TN,TN_Johnson Coun,47091,-81.843103,36.450735,22.68456925,0.05668143,0.069170028,0.039469015,0.0999055,0.083647678,0.028401752,1.802623176,1.488185905,2.165862487
TN,"TN_Knox County,",47093,-83.985913,35.973839,345.3504726,0.05668143,0.069170028,0.039469015,0.0999055,0.105157763,0.028331205,2.073003109,1.722818135,2.475044373
TN,"TN_Lake County,",47095,-89.468133,36.357362,13.97704333,0.05668143,0.069170028,0.039469015,0.0999055,0.083962806,0.0290708,1.806377634,1.484557031,2.179377451
TN,TN_Lauderdale C,47097,-89.54174,35.762745,19.5140671,0.05668143,0.069170028,0.039469015,0.0999055,0.08639082,0.029230266,1.835507307,1.507937174,2.215215397
TN,TN_Lawrence Cou,47099,-87.355853,35.2351,27.57995509,0.05668143,0.069170028,0.039469015,0.0999055,0.089095509,0.029258224,1.868380008,1.535891381,2.25354818
TN,TN_Lewis County,47101,-87.523745,35.533806,16.76707195,0.05668143,0.069170028,0.039469015,0.0999055,0.086234059,0.029418459,1.833615761,1.504363658,2.215653481
TN,TN_Lincoln Coun,47103,-86.574658,35.107495,23.2508185,0.05668143,0.069170028,0.039469015,0.0999055,0.085683859,0.02879777,1.826988669,1.505093351,2.199378577
TN,TN_Loudon Count,47105,-84.286322,35.759679,84.50354711,0.05668143,0.069170028,0.039469015,0.0999055,0.090403349,0.028166526,1.884436675,1.561291476,2.256601499
TN,TN_McMinn Count,47107,-84.598553,35.425632,48.0519257,0.05668143,0.069170028,0.039469015,0.0999055,0.085531254,0.027893254,1.825153823,1.512894116,2.184763192
TN,TN_McNairy Coun,47109,-88.542589,35.177181,17.68770236,0.05668143,0.069170028,0.039469015,0.0999055,0.08855544,0.029441378,1.861780177,1.528299081,2.248513101
TN,TN_Macon County,47111,-86.022066,36.535537,30.92082804,0.05668143,0.069170028,0.039469015,0.0999055,0.087280028,0.028394444,1.846265265,1.525906609,2.215959496
TN,TN_Madison Coun,47113,-88.822589,35.650005,67.71641423,0.05668143,0.069170028,0.039469015,0.0999055,0.096585332,0.029499071,1.961772014,1.613619232,2.36471958
TN,TN_Marion Count,47115,-85.604158,35.109364,21.72255149,0.05668143,0.069170028,0.039469015,0.0999055,0.082051905,0.028139751,1.783703121,1.474546178,2.140524902
TN,TN_Marshall Cou,47117,-86.772777,35.488656,35.28634253,0.05668143,0.069170028,0.039469015,0.0999055,0.088983644,0.029083572,1.867011496,1.536551874,2.249505545
TN,TN_Maury County,47119,-87.045667,35.623,60.45649009,0.05668143,0.069170028,0.039469015,0.0999055,0.093698059,0.029249612,1.925356072,1.584990082,2.319122297
TN,TN_Meigs County,47121,-84.815615,35.503802,22.12351822,0.05668143,0.069170028,0.039469015,0.0999055,0.080769657,0.028022898,1.768611436,1.462708227,2.12159248
TN,TN_Monroe Count,47123,-84.353878,35.517149,27.52590347,0.05668143,0.069170028,0.039469015,0.0999055,0.08160295,0.027964468,1.778407816,1.471759571,2.132061983
TN,TN_Montgomery C,47125,-87.352951,36.551703,148.3674215,0.05668143,0.069170028,0.039469015,0.0999055,0.103057708,0.0292274,2.045319511,1.688637137,2.456848095
TN,TN_Moore County,47127,-86.341444,35.297553,19.21329174,0.05668143,0.069170028,0.039469015,0.0999055,0.083760655,0.028764383,1.803968499,1.485625389,2.172385679
TN,TN_Morgan Count,47129,-84.590381,36.098632,15.81849212,0.05668143,0.069170028,0.039469015,0.0999055,0.079696443,0.028251661,1.756055807,1.449570618,2.11022739
TN,TN_Obion County,47131,-89.080699,36.396173,20.90406089,0.05668143,0.069170028,0.039469015,0.0999055,0.087276081,0.029243446,1.846217407,1.517000849,2.227763393
TN,TN_Overton Coun,47133,-85.322853,36.348292,19.74861864,0.05668143,0.069170028,0.039469015,0.0999055,0.082516291,0.028209574,1.789193202,1.478570962,2.147787583
TN,TN_Perry County,47135,-87.858652,35.652569,7.372753783,0.05668143,0.069170028,0.039469015,0.0999055,0.082508679,0.029522007,1.789103106,1.46513916,2.165605709
TN,TN_Pickett Coun,47137,-85.141613,36.566056,11.16417845,0.05668143,0.069170028,0.039469015,0.0999055,0.079490204,0.027997733,1.753650887,1.450050195,2.104053764
TN,"TN_Polk County,",47139,-84.565986,35.125651,14.69035645,0.05668143,0.069170028,0.039469015,0.0999055,0.077333016,0.027487743,1.728648146,1.433556905,2.068541474
TN,TN_Putnam Count,47141,-85.503295,36.163405,76.9872406,0.05668143,0.069170028,0.039469015,0.0999055,0.092162111,0.028370561,1.90619614,1.577922186,2.284472741
TN,"TN_Rhea County,",47143,-84.955218,35.556242,38.06730365,0.05668143,0.069170028,0.039469015,0.0999055,0.084651248,0.028108464,1.814600715,1.501542114,2.175609845
TN,TN_Roane County,47145,-84.524136,35.882073,52.18079037,0.05668143,0.069170028,0.039469015,0.0999055,0.086976658,0.028214209,1.842589561,1.52461845,2.209225815
TN,TN_Robertson Co,47147,-86.832296,36.484933,58.16230509,0.05668143,0.069170028,0.039469015,0.0999055,0.093747525,0.028984639,1.925975571,1.588381972,2.316014197
TN,TN_Rutherford C,47149,-86.44798,35.892016,205.6023432,0.05668143,0.069170028,0.039469015,0.0999055,0.103487419,0.028949035,2.050961004,1.696667131,2.459130131
TN,TN_Scott County,47151,-84.506554,36.453953,15.97842704,0.05668143,0.069170028,0.039469015,0.0999055,0.080499127,0.028186029,1.76543998,1.458322102,2.120144462
TN,TN_Sequatchie C,47153,-85.392052,35.354219,21.80712224,0.05668143,0.069170028,0.039469015,0.0999055,0.081699897,0.028184374,1.779550258,1.470508897,2.13635445
TN,TN_Sevier Count,47155,-83.580944,35.861562,63.46004216,0.05668143,0.069170028,0.039469015,0.0999055,0.088154986,0.028374978,1.856898055,1.535289021,2.227909466
TN,TN_Shelby Count,47157,-89.894188,35.131228,461.7151572,0.05668143,0.069170028,0.039469015,0.0999055,0.115924002,0.028985116,2.219440024,1.842132297,2.652752732
TN,TN_Smith County,47159,-85.968484,36.241092,23.91866596,0.05668143,0.069170028,0.039469015,0.0999055,0.084955012,0.02856474,1.818238157,1.499966591,2.186076949
TN,TN_Stewart Coun,47161,-87.798679,36.493717,10.73635952,0.05668143,0.069170028,0.039469015,0.0999055,0.084538432,0.029387463,1.813251219,1.487211602,2.191685946
TN,TN_Sullivan Cou,47163,-82.394917,36.531452,142.2784203,0.05668143,0.069170028,0.039469015,0.0999055,0.097639932,0.028642439,1.975203873,1.634611599,2.367619944
TN,TN_Sumner Count,47165,-86.536931,36.398559,135.97232,0.05668143,0.069170028,0.039469015,0.0999055,0.100233148,0.028841186,2.008531476,1.661209325,2.408811134
TN,TN_Tipton Count,47167,-89.748046,35.478427,50.0958158,0.05668143,0.069170028,0.039469015,0.0999055,0.092824192,0.029128895,1.914437146,1.576888604,2.304804475
TN,TN_Trousdale Co,47169,-86.170445,36.393982,37.34910912,0.05668143,0.069170028,0.039469015,0.0999055,0.088673062,0.028599953,1.863216028,1.538373351,2.238328469
TN,TN_Unicoi Count,47171,-82.396177,36.149453,37.02429012,0.05668143,0.069170028,0.039469015,0.0999055,0.085560983,0.028548903,1.825511154,1.506398261,2.194230538
TN,TN_Union County,47173,-83.816526,36.243267,31.20185597,0.05668143,0.069170028,0.039469015,0.0999055,0.083884851,0.028448821,1.805448313,1.490137958,2.169759208
TN,TN_Van Buren Co,47175,-85.45447,35.723509,8.256036637,0.05668143,0.069170028,0.039469015,0.0999055,0.077097604,0.028392,1.725936351,1.422231402,2.077403567
TN,TN_Warren Count,47177,-85.792646,35.695537,36.71134057,0.05668143,0.069170028,0.039469015,0.0999055,0.08655223,0.028564861,1.837456519,1.516529367,2.208199935
TN,TN_Washington C,47179,-82.434713,36.324631,151.5026245,0.05668143,0.069170028,0.039469015,0.0999055,0.09768344,0.028612938,1.975759523,1.635417682,2.367825263
TN,TN_Wayne County,47181,-87.789817,35.257711,8.750732811,0.05668143,0.069170028,0.039469015,0.0999055,0.083661207,0.029406608,1.802784237,1.478038841,2.17984837
TN,TN_Weakley Coun,47183,-88.773558,36.292721,22.11567131,0.05668143,0.069170028,0.039469015,0.0999055,0.088151521,0.0294006,1.856855856,1.524497888,2.242251609
TN,TN_White County,47185,-85.487471,35.939892,27.8170355,0.05668143,0.069170028,0.039469015,0.0999055,0.084268486,0.028420803,1.810025275,1.494371787,2.17464193
TN,TN_Williamson C,47187,-86.85552,35.920355,157.7112421,0.05668143,0.069170028,0.039469015,0.0999055,0.101850376,0.029172166,2.029532377,1.675634457,2.437873146
TN,TN_Wilson Count,47189,-86.404093,36.201286,95.7572637,0.05668143,0.069170028,0.039469015,0.0999055,0.096343733,0.028849637,1.958704772,1.618081143,2.351698653
TX,TX_Anderson Cou,48001,-95.687072,31.776143,20.67769756,0.134076511,0.121604552,0.093584202,0.146244889,0.066805592,0.028299412,1.610554123,1.323956012,1.943035981
TX,TX_Andrews Coun,48003,-102.542123,32.32166,4.81119427,0.134076511,0.121604552,0.093584202,0.146244889,0.087704993,0.033425124,1.851423728,1.478296828,2.293007881
TX,TX_Angelina Cou,48005,-94.714115,31.312605,38.72809366,0.134076511,0.121604552,0.093584202,0.146244889,0.083611414,0.028333305,1.802191511,1.488516236,2.164428326
TX,TX_Aransas Coun,48007,-97.071875,28.030072,17.19144547,0.134076511,0.121604552,0.093584202,0.146244889,0.079658266,0.033110244,1.755610441,1.400981708,2.175730799
TX,TX_Archer Count,48009,-98.610345,33.70449,3.566808179,0.134076511,0.121604552,0.093584202,0.146244889,0.062527889,0.030203509,1.564394578,1.267034865,1.913280483
TX,TX_Armstrong Co,48011,-101.392092,35.085722,0.79725802,0.134076511,0.121604552,0.093584202,0.146244889,0.082227638,0.032386619,1.78577915,1.433514501,2.201217469
TX,TX_Atascosa Cou,48013,-98.576202,29.034632,15.98267365,0.134076511,0.121604552,0.093584202,0.146244889,0.076405094,0.033490529,1.717978109,1.365757779,2.136508339
TX,TX_Austin Count,48015,-96.221858,29.853256,17.6640844,0.134076511,0.121604552,0.093584202,0.146244889,0.065702775,0.029421962,1.598554222,1.303238776,1.94328483
TX,TX_Bailey Count,48017,-102.745529,34.216557,3.266394907,0.134076511,0.121604552,0.093584202,0.146244889,0.091549419,0.03235614,1.898594128,1.529129257,2.332975453
TX,TX_Bandera Coun,48019,-99.036031,29.703543,11.18804736,0.134076511,0.121604552,0.093584202,0.146244889,0.073367095,0.033372708,1.683399932,1.337954007,2.094046137
TX,TX_Bastrop Coun,48021,-97.358916,30.144282,38.23269994,0.134076511,0.121604552,0.093584202,0.146244889,0.071265241,0.031044557,1.659793381,1.340092667,2.035528795
TX,TX_Baylor Count,48023,-99.26133,33.596338,1.503564041,0.134076511,0.121604552,0.093584202,0.146244889,0.063909506,0.031252653,1.579189532,1.270046449,1.943756828
TX,"TX_Bee County, ",48025,-97.736901,28.396655,14.28163384,0.134076511,0.121604552,0.093584202,0.146244889,0.076951063,0.03330356,1.724249958,1.372806736,2.141379993
TX,"TX_Bell County,",48027,-97.592082,31.084262,128.8879014,0.134076511,0.121604552,0.093584202,0.146244889,0.077334659,0.030250977,1.728667089,1.406234047,2.105363352
TX,TX_Bexar County,48029,-98.525238,29.479255,615.5319709,0.134076511,0.121604552,0.093584202,0.146244889,0.107463716,0.033081771,2.103729195,1.694890496,2.583754542
TX,TX_Blanco Count,48031,-98.393265,30.185496,6.456678009,0.134076511,0.121604552,0.093584202,0.146244889,0.0652887,0.032313926,1.594066555,1.272931471,1.974727528
TX,TX_Borden Count,48033,-101.426185,32.746089,0.278675467,0.134076511,0.121604552,0.093584202,0.146244889,0.073059393,0.03323681,1.679927922,1.336332134,2.088129365
TX,TX_Bosque Count,48035,-97.576972,31.86216,7.194743865,0.134076511,0.121604552,0.093584202,0.146244889,0.054053138,0.028927228,1.475983319,1.203195294,1.794692595
TX,TX_Bowie County,48037,-94.203466,33.436159,39.01267786,0.134076511,0.121604552,0.093584202,0.146244889,0.087222179,0.028031839,1.845563919,1.529098455,2.210104233
TX,TX_Brazoria Cou,48039,-95.385415,29.329215,90.45409369,0.134076511,0.121604552,0.093584202,0.146244889,0.083246723,0.028968739,1.79785485,1.478277581,2.168138001
TX,TX_Brazos Count,48041,-96.33059,30.628865,149.9090324,0.134076511,0.121604552,0.093584202,0.146244889,0.079594208,0.029193981,1.754863345,1.439097193,2.121533609
TX,TX_Brewster Cou,48043,-103.617388,30.217438,0.573739601,0.134076511,0.121604552,0.093584202,0.146244889,0.084473519,0.034356214,1.81247509,1.436270614,2.260276531
TX,TX_Briscoe Coun,48045,-101.232801,34.440834,0.662030857,0.134076511,0.121604552,0.093584202,0.146244889,0.078434917,0.032581754,1.741385063,1.394191218,2.151749019
TX,TX_Brooks Count,48047,-98.144221,27.204776,2.902095661,0.134076511,0.121604552,0.093584202,0.146244889,0.077731506,0.034561569,1.733245987,1.368210571,2.169202332
TX,TX_Brown County,48049,-98.989458,31.731622,15.27576091,0.134076511,0.121604552,0.093584202,0.146244889,0.068334643,0.03162822,1.627307261,1.307181226,2.005037887
TX,TX_Burleson Cou,48051,-96.646318,30.479774,10.50540241,0.134076511,0.121604552,0.093584202,0.146244889,0.06067765,0.029708215,1.544750189,1.25481958,1.884221338
TX,TX_Burnet Count,48053,-98.244836,30.671778,18.22495626,0.134076511,0.121604552,0.093584202,0.146244889,0.067635091,0.03164247,1.61962592,1.300574538,1.996200795
TX,TX_Caldwell Cou,48055,-97.686629,29.852388,30.79449156,0.134076511,0.121604552,0.093584202,0.146244889,0.072480549,0.031786978,1.673411442,1.344570397,2.061233053
TX,TX_Calhoun Coun,48057,-96.625056,28.586063,7.963369912,0.134076511,0.121604552,0.093584202,0.146244889,0.071282702,0.031938587,1.659988423,1.331823384,2.0474657
TX,TX_Callahan Cou,48059,-99.448422,32.346951,5.972683414,0.134076511,0.121604552,0.093584202,0.146244889,0.067230209,0.03189114,1.615193006,1.294548498,1.99419058
TX,TX_Cameron Coun,48061,-97.556998,26.045736,128.0017772,0.134076511,0.121604552,0.093584202,0.146244889,0.106893352,0.035044688,2.096097176,1.666320161,2.605625371
TX,"TX_Camp County,",48063,-94.98408,32.990653,24.87878537,0.134076511,0.121604552,0.093584202,0.146244889,0.076251296,0.028109426,1.716214532,1.416655146,2.062462816
TX,TX_Carson Count,48065,-101.329281,35.384076,2.475831545,0.134076511,0.121604552,0.093584202,0.146244889,0.086514974,0.032285593,1.837006459,1.47778141,2.259863825
TX,"TX_Cass County,",48067,-94.299328,33.079821,12.07098526,0.134076511,0.121604552,0.093584202,0.146244889,0.080206124,0.027768601,1.762010016,1.459579512,2.11058495
TX,TX_Castro Count,48069,-102.26892,34.521244,3.232576672,0.134076511,0.121604552,0.093584202,0.146244889,0.089721885,0.032445156,1.876057013,1.509142158,2.30787884
TX,TX_Chambers Cou,48071,-94.741728,29.801262,19.48623398,0.134076511,0.121604552,0.093584202,0.146244889,0.078149854,0.028648658,1.738083091,1.430130241,2.094830169
TX,TX_Cherokee Cou,48073,-95.211216,31.904972,19.13967666,0.134076511,0.121604552,0.093584202,0.146244889,0.072028316,0.028237596,1.668333914,1.37418742,2.008955292
TX,TX_Childress Co,48075,-100.225433,34.428815,3.952666973,0.134076511,0.121604552,0.093584202,0.146244889,0.077853244,0.032148103,1.734652493,1.392748,2.137942148
TX,"TX_Clay County,",48077,-98.245004,33.828051,3.621899387,0.134076511,0.121604552,0.093584202,0.146244889,0.060841454,0.029577281,1.546481556,1.257468833,1.884626197
TX,TX_Cochran Coun,48079,-102.737454,33.687756,1.420729815,0.134076511,0.121604552,0.093584202,0.146244889,0.087224018,0.032623287,1.845586213,1.481575648,2.274711198
TX,"TX_Coke County,",48081,-100.405638,31.904324,1.40908235,0.134076511,0.121604552,0.093584202,0.146244889,0.069141881,0.033110951,1.636206067,1.300928446,2.034784535
TX,TX_Coleman Coun,48083,-99.423304,31.808605,2.462941628,0.134076511,0.121604552,0.093584202,0.146244889,0.063528061,0.032177056,1.575094052,1.258250156,1.950614838
TX,TX_Collin Count,48085,-96.693057,33.099357,450.9613787,0.134076511,0.121604552,0.093584202,0.146244889,0.08512974,0.026595606,1.820332996,1.522232169,2.161426063
TX,TX_Collingswort,48087,-100.216872,34.863545,1.226146823,0.134076511,0.121604552,0.093584202,0.146244889,0.075811211,0.032056868,1.711175858,1.373836623,2.109152771
TX,TX_Colorado Cou,48089,-96.536638,29.661294,8.522807944,0.134076511,0.121604552,0.093584202,0.146244889,0.063341054,0.03024598,1.573089212,1.274024492,1.923966185
TX,TX_Comal County,48091,-98.221819,29.764495,104.9553434,0.134076511,0.121604552,0.093584202,0.146244889,0.084629748,0.032514102,1.81434348,1.456328444,2.236514686
TX,TX_Comanche Cou,48093,-98.557373,31.969672,5.554792549,0.134076511,0.121604552,0.093584202,0.146244889,0.059538351,0.030684363,1.532749662,1.235933456,1.882212706
TX,TX_Concho Count,48095,-99.859636,31.280122,1.059133299,0.134076511,0.121604552,0.093584202,0.146244889,0.064679962,0.032998172,1.587486916,1.261230108,1.97569175
TX,TX_Cooke County,48097,-97.137065,33.610424,17.72158948,0.134076511,0.121604552,0.093584202,0.146244889,0.061065115,0.027634533,1.548848042,1.277076756,1.863540697
TX,TX_Coryell Coun,48099,-97.828854,31.239826,27.74843505,0.134076511,0.121604552,0.093584202,0.146244889,0.065541722,0.030364913,1.596807604,1.293055793,1.953164881
TX,TX_Cottle Count,48101,-100.300376,34.019044,0.598640756,0.134076511,0.121604552,0.093584202,0.146244889,0.070630286,0.032288301,1.6527126,1.322418655,2.0434956
TX,TX_Crane County,48103,-102.352002,31.400898,2.357450141,0.134076511,0.121604552,0.093584202,0.146244889,0.08303797,0.033939204,1.795376124,1.426130554,2.234175798
TX,TX_Crockett Cou,48105,-101.220153,30.707106,0.476359994,0.134076511,0.121604552,0.093584202,0.146244889,0.072129549,0.034126222,1.669469494,1.319252235,2.087590735
TX,TX_Crosby Count,48107,-101.361212,33.664489,2.456435855,0.134076511,0.121604552,0.093584202,0.146244889,0.080671384,0.032865364,1.767458865,1.413341175,2.186311459
TX,TX_Culberson Co,48109,-104.821069,31.071834,0.219837494,0.134076511,0.121604552,0.093584202,0.146244889,0.087295862,0.033317405,1.846457269,1.475221905,2.285622708
TX,TX_Dallam Count,48111,-102.577929,36.110008,1.868991927,0.134076511,0.121604552,0.093584202,0.146244889,0.094410459,0.031576288,1.934292739,1.56766506,2.363289846
TX,TX_Dallas Count,48113,-96.788197,32.808956,1119.607506,0.035502079,0.08111432,0.045404122,0.115581701,0.108216027,0.030202568,2.113828202,1.73650489,2.550617388
TX,TX_Dawson Count,48115,-101.949316,32.73465,5.447265106,0.134076511,0.121604552,0.093584202,0.146244889,0.085390483,0.033292965,1.823462524,1.456145516,2.258207141
TX,TX_Deaf Smith C,48117,-102.402042,34.835104,4.778988633,0.134076511,0.121604552,0.093584202,0.146244889,0.092994982,0.032257123,1.916567413,1.545386403,2.352555285
TX,TX_Delta County,48119,-95.704605,33.37458,7.405587916,0.134076511,0.121604552,0.093584202,0.146244889,0.062497396,0.028042024,1.56406926,1.286435289,1.886113313
TX,TX_Denton Count,48121,-97.019684,33.109148,357.6747774,0.134076511,0.121604552,0.093584202,0.146244889,0.081322589,0.026547933,1.77510717,1.483355316,2.109185569
TX,TX_DeWitt Count,48123,-97.313585,29.101571,8.548474919,0.134076511,0.121604552,0.093584202,0.146244889,0.068654029,0.032104731,1.630823613,1.305724689,2.015338635
TX,TX_Dickens Coun,48125,-100.852578,33.534982,0.943012228,0.134076511,0.121604552,0.093584202,0.146244889,0.07392635,0.032747578,1.689724584,1.349176898,2.093166689
TX,TX_Dimmit Count,48127,-99.817579,28.519099,2.928932999,0.134076511,0.121604552,0.093584202,0.146244889,0.075955132,0.034637498,1.712822399,1.350497522,2.14597447
TX,TX_Donley Count,48129,-100.85405,34.94207,1.356398581,0.134076511,0.121604552,0.093584202,0.146244889,0.080138421,0.032344333,1.761218197,1.413223543,2.171805119
TX,TX_Duval County,48131,-98.389589,27.729918,2.398758584,0.134076511,0.121604552,0.093584202,0.146244889,0.0745192,0.034334783,1.69644919,1.339749736,2.12242103
TX,TX_Eastland Cou,48133,-98.840622,32.356034,7.606204488,0.134076511,0.121604552,0.093584202,0.146244889,0.063161961,0.030906402,1.571171084,1.266412178,1.929997381
TX,TX_Ector County,48135,-102.3858,31.864941,71.17083512,0.134076511,0.121604552,0.093584202,0.146244889,0.102301506,0.03369476,2.035420443,1.63030266,2.513268133
TX,TX_Edwards Coun,48137,-100.19957,29.977801,0.351841079,0.134076511,0.121604552,0.093584202,0.146244889,0.066812523,0.034039633,1.610629759,1.271098845,2.016550038
TX,TX_Ellis County,48139,-96.815886,32.423916,74.98099828,0.134076511,0.121604552,0.093584202,0.146244889,0.064533997,0.026775771,1.585912367,1.316964281,1.895626989
TX,TX_El Paso Coun,48141,-106.375936,31.782045,319.3213766,0.134076511,0.121604552,0.093584202,0.146244889,0.132580502,0.031667345,2.461303597,2.017341572,2.97529917
TX,TX_Erath County,48143,-98.228806,32.206569,15.12623219,0.134076511,0.121604552,0.093584202,0.146244889,0.061382783,0.029759763,1.552214014,1.260700261,1.893558699
TX,TX_Falls County,48145,-96.950734,31.260968,8.629990132,0.134076511,0.121604552,0.093584202,0.146244889,0.056558361,0.029234713,1.501703113,1.222410993,1.828302678
TX,TX_Fannin Count,48147,-96.175947,33.561545,15.24862611,0.134076511,0.121604552,0.093584202,0.146244889,0.063150822,0.027776744,1.571051833,1.294870734,1.890902261
TX,TX_Fayette Coun,48149,-96.897998,29.8524,10.19474349,0.134076511,0.121604552,0.093584202,0.146244889,0.063776521,0.030658329,1.577760762,1.274234624,1.93459927
TX,TX_Fisher Count,48151,-100.413883,32.77399,1.639762024,0.134076511,0.121604552,0.093584202,0.146244889,0.070573228,0.032737926,1.652077453,1.317683424,2.048645451
TX,TX_Floyd County,48153,-101.376103,34.042836,2.221922807,0.134076511,0.121604552,0.093584202,0.146244889,0.081559379,0.032734648,1.777894549,1.423411951,2.196779438
TX,TX_Foard County,48155,-99.701195,33.991937,0.63010098,0.134076511,0.121604552,0.093584202,0.146244889,0.066523652,0.031756175,1.607479675,1.289296144,1.983388095
TX,TX_Fort Bend Co,48157,-95.663045,29.613217,353.6742168,0.134076511,0.121604552,0.093584202,0.146244889,0.092728427,0.028456448,1.913243466,1.583088962,2.293791386
TX,TX_Franklin Cou,48159,-95.223453,33.126081,14.04709328,0.134076511,0.121604552,0.093584202,0.146244889,0.070174958,0.028163462,1.647649356,1.357111572,1.984138789
TX,TX_Freestone Co,48161,-96.209634,31.696374,8.532583172,0.134076511,0.121604552,0.093584202,0.146244889,0.057432279,0.028311621,1.510756729,1.238301813,1.827710959
TX,"TX_Frio County,",48163,-99.107465,28.845787,6.911366207,0.134076511,0.121604552,0.093584202,0.146244889,0.075211561,0.034036518,1.704328678,1.349141448,2.127742509
TX,TX_Gaines Count,48165,-102.658431,32.760539,5.52135626,0.134076511,0.121604552,0.093584202,0.146244889,0.089669768,0.033153135,1.875417341,1.50127188,2.317322486
TX,TX_Galveston Co,48167,-95.013496,29.424115,150.7205235,0.134076511,0.121604552,0.093584202,0.146244889,0.091453207,0.028890566,1.897402494,1.564765393,2.281779115
TX,TX_Garza County,48169,-101.385674,33.198856,2.683434969,0.134076511,0.121604552,0.093584202,0.146244889,0.079942471,0.033044422,1.758928018,1.40441211,2.178734523
TX,TX_Gillespie Co,48171,-98.905778,30.272524,9.815668581,0.134076511,0.121604552,0.093584202,0.146244889,0.069663085,0.032796539,1.641971677,1.308666876,2.037487261
TX,TX_Glasscock Co,48173,-101.514268,31.851318,0.603793057,0.134076511,0.121604552,0.093584202,0.146244889,0.074318664,0.033657779,1.694172236,1.34426052,2.110608039
TX,TX_Goliad Count,48175,-97.370374,28.704105,3.44038278,0.134076511,0.121604552,0.093584202,0.146244889,0.067585812,0.032622158,1.619085871,1.291096925,2.008205837
TX,TX_Gonzales Cou,48177,-97.50357,29.476703,7.51951548,0.134076511,0.121604552,0.093584202,0.146244889,0.066164955,0.0319379,1.6035748,1.284345618,1.981122041
TX,"TX_Gray County,",48179,-100.938403,35.527957,9.093108444,0.134076511,0.121604552,0.093584202,0.146244889,0.090481453,0.032199076,1.885398925,1.519604254,2.315269988
TX,TX_Grayson Coun,48181,-96.624643,33.649485,53.70611064,0.134076511,0.121604552,0.093584202,0.146244889,0.069569596,0.027586637,1.640936338,1.356839056,1.969034561
TX,TX_Gregg County,48183,-94.79133,32.49808,173.1319313,0.134076511,0.121604552,0.093584202,0.146244889,0.094769357,0.027922588,1.938806944,1.611003524,2.315434518
